movieId,title,genres
5919,"Day of the Locust, The (1975)",Drama
5920,To End All Wars (2001),Action|Drama|War
5921,Moulin Rouge (1952),Drama
5922,"Belly of an Architect, The (1987)",Drama
5923,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
5924,Mamma Roma (1962),Drama
5925,"Lower Depths, The (Donzoko) (1957)",Comedy|Drama
5926,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir
5927,"Set-Up, The (1949)",Drama|Film-Noir|Romance
5928,Unprecedented: The 2000 Presidential Election (2002),Documentary
5929,"Prime of Miss Jean Brodie, The (1969)",Drama
5930,This Gun for Hire (1942),Crime|Film-Noir|Thriller
5931,"Big Clock, The (1948)",Crime|Film-Noir|Thriller
5932,Criss Cross (1949),Crime|Drama|Film-Noir
5933,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
5934,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller
5935,Bon Voyage (2003),Comedy|Drama
5936,"Manchurian Candidate, The (2004)",Thriller
5937,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
5938,"Village, The (2004)",Drama|Mystery|Thriller
5939,Garden State (2004),Comedy|Drama|Romance
5940,Early Summer (Bakushû) (1951),Drama
5941,Port of Shadows (Quai des brumes) (1938),Drama
5942,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
5943,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
5944,Salesman (1969),Documentary
5945,Collateral (2004),Action|Crime|Drama|Thriller
5946,Little Black Book (2004),Comedy|Romance
5947,Code 46 (2003),Romance|Sci-Fi
5948,Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime
5949,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
5950,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
5951,Danny Deckchair (2003),Comedy|Romance
5952,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
5953,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy
5954,We Don't Live Here Anymore (2004),Drama
5955,Without a Paddle (2004),Comedy
5956,Exorcist: The Beginning (2004),Horror|Thriller
5957,"Bill Cosby, Himself (1983)",Comedy|Documentary
5958,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
5959,Suspect Zero (2004),Crime|Thriller
5960,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
5961,Vanity Fair (2004),Drama|Romance
5962,Paparazzi (2004),Drama|Thriller
5963,Wicker Park (2004),Drama|Romance|Thriller
5964,Alice Doesn't Live Here Anymore (1974),Drama|Romance
5965,"Mangler, The (1995)",Horror
5966,Who's That Knocking at My Door? (1967),Drama
5967,Seeing Other People (2004),Comedy
5968,Camera Buff (Amator) (1979),Drama
5969,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
5970,Night of the Demons (1988),Horror
5971,Witchboard (1986),Horror|Mystery|Thriller
5972,SuperBabies: Baby Geniuses 2 (2004),Comedy
5973,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
5974,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
5975,Criminal (2004),Comedy|Drama
5976,Mr. 3000 (2004),Comedy|Drama
5977,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
5978,Wimbledon (2004),Comedy|Romance
5979,Head in the Clouds (2004),Drama|Romance|War
5980,First Daughter (2004),Comedy|Romance
5981,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
5982,"Dirty Shame, A (2004)",Comedy
5983,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
5984,Shaun of the Dead (2004),Comedy|Horror
5985,Murder on the Orient Express (1974),Crime|Mystery|Thriller
5986,Mask (1985),Drama
5987,"Boston Strangler, The (1968)",Crime|Drama|Mystery|Thriller
5988,"Man with One Red Shoe, The (1985)",Comedy|Thriller
5989,"Sentinel, The (1977)",Drama|Horror|Mystery|Thriller
5990,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller
5991,Hardcore (1979),Drama
5992,1492: Conquest of Paradise (1992),Adventure|Drama
5993,Cannibal Holocaust (1980),Horror
5994,Shark Tale (2004),Animation|Children|Comedy
5995,Ladder 49 (2004),Action|Drama|Thriller
5996,I Heart Huckabees (2004),Comedy
5997,Raise Your Voice (2004),Romance
5998,Taxi (2004),Action|Comedy
5999,Primer (2004),Drama|Sci-Fi
6000,Stage Beauty (2004),Drama
6001,Shall We Dance? (2004),Comedy|Romance
6002,Team America: World Police (2004),Action|Adventure|Animation|Comedy
6003,Eulogy (2004),Comedy|Crime|Drama
6004,P.S. (2004),Comedy|Drama|Fantasy|Romance
6005,"Country Girl, The (1954)",Drama
6006,Tess (1979),Drama|Romance
6007,Cannonball (1976),Action|Comedy|Drama
6008,"Fearless Vampire Killers, The (1967)",Comedy|Horror
6009,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
6010,Born Rich (2003),Documentary
6011,It's Alive (1974),Horror
6012,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
6013,Bebe's Kids (1992),Animation|Children|Comedy
6014,Friday Night Lights (2004),Action|Drama
6015,Tarnation (2003),Documentary
6016,"Final Cut, The (2004)",Sci-Fi|Thriller
6017,Riding the Bullet (2004),Horror|Thriller
6018,Being Julia (2004),Comedy|Drama
6019,Surviving Christmas (2004),Comedy
6020,"Grudge, The (2004)",Horror|Mystery|Thriller
6021,Alfie (2004),Comedy|Drama|Romance
6022,Sideways (2004),Comedy|Drama|Romance
6023,The Machinist (2004),Drama|Mystery|Thriller
6024,Vera Drake (2004),Drama
6025,Undertow (2004),Crime|Drama|Thriller
6026,Enduring Love (2004),Drama
6027,Saw (2004),Horror|Mystery|Thriller
6028,Ray (2004),Drama
6029,Birth (2004),Drama|Mystery
6030,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
6031,It's All About Love (2003),Drama|Romance|Sci-Fi|Thriller
6032,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
6033,Kinsey (2004),Drama
6034,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
6035,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
6036,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
6037,Finding Neverland (2004),Drama
6038,Veer Zaara (2004),Drama|Musical|Romance
6039,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
6040,Bad Education (La mala educación) (2004),Drama|Thriller
6041,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
6042,Alexander (2004),Action|Adventure|Drama|War
6043,Christmas with the Kranks (2004),Children|Comedy
6044,Closer (2004),Drama|Romance
6045,I Am David (2003),Drama
6046,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
6047,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
6048,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
6049,Damn Yankees! (1958),Comedy|Musical
6050,That's Entertainment (1974),Documentary
6051,"That's Entertainment, Part II (1976)",Documentary
6052,That's Entertainment! III (1994),Documentary
6053,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
6054,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
6055,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
6056,Control Room (2004),Documentary|War
6057,"Phantom Carriage, The (Körkarlen) (1921)",Drama
6058,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),Documentary|Horror
6059,Sherlock Jr. (1924),Comedy|Fantasy|Romance
6060,"Freshman, The (1925)",Comedy
6061,Greed (1924),Drama
6062,"Phantom of the Opera, The (1925)",Drama|Horror
6063,"Jazz Singer, The (1927)",Drama|Musical|Romance
6064,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama
6065,"Cameraman, The (1928)",Comedy|Drama|Romance
6066,"Crowd, The (1928)",Drama
6067,"Steamboat Bill, Jr. (1928)",Comedy|Romance
6068,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
6069,Little Caesar (1931),Crime|Drama
6070,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance
6071,Monkey Business (1931),Comedy
6072,Scarface (1932),Crime|Drama
6073,Vampyr (1932),Fantasy|Horror
6074,Dinner at Eight (1933),Comedy|Drama|Romance
6075,Gold Diggers of 1933 (1933),Musical
6076,"Atalante, L' (1934)",Comedy|Drama|Romance
6077,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller
6078,Fury (1936),Drama|Film-Noir
6079,Libeled Lady (1936),Comedy|Romance
6080,Mr. Deeds Goes to Town (1936),Comedy|Romance
6081,"Petrified Forest, The (1936)",Crime|Drama|Romance
6082,Camille (1936),Drama|Romance
6083,Captains Courageous (1937),Adventure|Drama
6084,Nothing Sacred (1937),Comedy|Drama|Romance
6085,Stage Door (1937),Drama
6086,Holiday (1938),Comedy|Drama|Romance
6087,Gaslight (1940),Mystery|Thriller
6088,"Roaring Twenties, The (1939)",Crime|Drama|Thriller
6089,Wuthering Heights (1939),Drama|Romance
6090,"Letter, The (1940)",Drama|Film-Noir
6091,"Sea Hawk, The (1940)",Action|Adventure|Romance
6092,Ball of Fire (1941),Comedy|Romance
6093,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
6094,Random Harvest (1942),Drama|Romance
6095,Heaven Can Wait (1943),Comedy|Fantasy|Romance
6096,Day of Wrath (Vredens dag) (1943),Drama
6097,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",Drama|War
6098,Ministry of Fear (1944),Drama|Film-Noir|Thriller
6099,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller
6100,They Were Expendable (1945),Drama|War
6101,"Tree Grows in Brooklyn, A (1945)",Drama
6102,Great Expectations (1946),Drama
6103,"Stranger, The (1946)",Drama|Film-Noir|Thriller
6104,Nightmare Alley (1947),Drama|Film-Noir
6105,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller
6106,Easter Parade (1948),Musical|Romance
6107,Fort Apache (1948),Western
6108,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
6109,Letter from an Unknown Woman (1948),Drama|Romance
6110,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery
6111,They Live by Night (1949),Crime|Film-Noir|Romance
6112,Unfaithfully Yours (1948),Comedy
6113,"Letter to Three Wives, A (1949)",Comedy|Drama
6114,Orpheus (Orphée) (1950),Drama|Fantasy|Romance
6115,"Gunfighter, The (1950)",Action|Western
6116,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
6117,Carrie (1952),Drama|Romance
6118,Magnificent Obsession (1954),Drama|Romance
6119,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama
6120,"Star Is Born, A (1954)",Drama|Musical
6121,The Wild One (1953),Drama
6122,Confidential Report (1955),Crime|Drama|Mystery|Thriller
6123,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
6124,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama
6125,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War
6126,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama
6127,Pickpocket (1959),Crime|Drama
6128,Floating Weeds (Ukigusa) (1959),Drama
6129,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller
6130,Advise and Consent (1962),Drama
6131,Harakiri (Seppuku) (1962),Drama
6132,"Loneliness of the Long Distance Runner, The (1962)",Drama
6133,"Music Man, The (1962)",Children|Comedy|Musical|Romance
6134,Mutiny on the Bounty (1962),Adventure|Drama|Romance
6135,"Eclisse, L' (Eclipse) (1962)",Drama
6136,McLintock! (1963),Comedy|Western
6137,Becket (1964),Drama
6138,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller
6139,"Naked Kiss, The (1964)",Drama
6140,Onibaba (1964),Drama|Horror|War
6141,Robinson Crusoe on Mars (1964),Sci-Fi
6142,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
6143,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
6144,Dracula: Prince of Darkness (1966),Horror|Mystery
6145,"Train, The (1964)",Action|Thriller|War
6146,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
6147,Au Hasard Balthazar (1966),Crime|Drama
6148,Batman (1966),Action|Adventure|Comedy
6149,Manos: The Hands of Fate (1966),Horror
6150,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
6151,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
6152,Don't Look Back (1967),Documentary|Musical
6153,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama
6154,"Bride Wore Black, The (La mariée était en noir) (1968)",Crime|Drama
6155,Play Time (a.k.a. Playtime) (1967),Comedy
6156,Point Blank (1967),Action|Crime|Drama|Thriller
6157,Two for the Road (1967),Comedy|Drama|Romance
6158,"War Wagon, The (1967)",Action|Western
6159,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
6160,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller
6161,"Yours, Mine and Ours (1968)",Children|Comedy
6162,Alice's Restaurant (1969),Comedy|Drama
6163,Colossus: The Forbin Project (1970),Sci-Fi|Thriller
6164,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance
6165,Dodes'ka-den (Clickety-Clack) (1970),Drama|Fantasy
6166,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance
6167,Performance (1970),Crime|Drama|Thriller
6168,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War
6169,Zabriskie Point (1970),Drama|Romance
6170,"Beguiled, The (1971)",Drama|Thriller|War
6171,The Devils (1971),Drama
6172,Duel (1971),Action|Mystery|Thriller
6173,Johnny Got His Gun (1971),Drama|War
6174,They Call Me Trinity (1971),Comedy|Western
6175,"Topo, El (1970)",Fantasy|Western
6176,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime
6177,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),Action|Adventure
6178,Traffic (Trafic) (1971),Comedy
6179,Charley Varrick (1973),Crime|Drama|Thriller
6180,Dark Star (1974),Comedy|Sci-Fi|Thriller
6181,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western
6182,Scarecrow (1973),Drama
6183,Sisters (1973),Horror|Thriller
6184,Theatre of Blood (1973),Comedy|Horror|Mystery
6185,California Split (1974),Comedy|Drama
6186,Emmanuelle (1974),Drama|Romance
6187,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama
6188,Gone in 60 Seconds (1974),Action|Crime|Drama
6189,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
6190,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
6191,French Connection II (1975),Action|Crime|Drama|Thriller
6192,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance
6193,Night Moves (1975),Crime|Thriller
6194,"Passenger, The (Professione: reporter) (1975)",Drama
6195,1900 (Novecento) (1976),Drama|War
6196,Harlan County U.S.A. (1976),Documentary
6197,Silver Streak (1976),Action|Comedy|Crime
6198,High Anxiety (1977),Comedy|Thriller
6199,"New York, New York (1977)",Drama|Musical|Romance
6200,Sorcerer (1977),Action|Thriller
6201,"Turning Point, The (1977)",Drama|Romance
6202,"Rutles: All You Need Is Cash, The (1978)",Comedy
6203,Capricorn One (1978),Drama|Sci-Fi|Thriller
6204,Gates of Heaven (1978),Documentary
6205,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy
6206,Hair (1979),Comedy|Drama|Musical
6207,"In-Laws, The (1979)",Action|Comedy
6208,Opening Night (1977),Drama
6209,Bad Boys (1983),Crime|Drama|Thriller
6210,Blue Thunder (1983),Action|Crime|Drama
6211,"Day After, The (1983)",Drama|Sci-Fi
6212,Eddie Murphy Delirious (1983),Comedy|Documentary
6213,"Norte, El (1984)",Adventure|Drama
6214,Merry Christmas Mr. Lawrence (1983),Drama|War
6215,"Pirates of Penzance, The (1983)",Adventure|Comedy|Musical|Romance
6216,Rumble Fish (1983),Drama
6217,Star 80 (1983),Drama
6218,"Star Chamber, The (1983)",Action|Crime|Drama|Thriller
6219,To Be or Not to Be (1983),Comedy|Romance|War
6220,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
6221,Yellowbeard (1983),Action|Adventure|Comedy
6222,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller
6223,Electric Dreams (1984),Comedy|Drama|Romance|Sci-Fi
6224,"Ice Pirates, The (1984)",Action|Adventure|Comedy|Sci-Fi
6225,"Times of Harvey Milk, The (1984)",Documentary
6226,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama
6227,Death of a Salesman (1985),Drama
6228,Demons (Dèmoni) (1985),Horror
6229,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
6230,Mishima: A Life in Four Chapters (1985),Drama
6231,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
6232,Spies Like Us (1985),Comedy
6233,"Stuff, The (1985)",Comedy|Horror|Mystery|Sci-Fi
6234,Vision Quest (1985),Drama|Romance
6235,White Nights (1985),Drama
6236,'Round Midnight (1986),Drama|Musical
6237,Asterix in Britain (Astérix chez les Bretons) (1986),Adventure|Animation|Children|Comedy
6238,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
6239,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
6240,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
6241,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance
6242,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
6243,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
6244,Cobra Verde (1987),Adventure|Drama
6245,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi
6246,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
6247,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
6248,Monsieur Hire (1989),Crime|Romance|Thriller
6249,Cry-Baby (1990),Comedy|Musical|Romance
6250,Bullet in the Head (1990),Action|Drama|War
6251,Ghost Dad (1990),Comedy|Fantasy
6252,Hard to Kill (1990),Action|Crime|Drama
6253,Ju Dou (1990),Drama
6254,"Krays, The (1990)",Drama
6255,Lionheart (1990),Action
6256,Close-Up (Nema-ye Nazdik) (1990),Drama
6257,Nuns on the Run (1990),Comedy|Crime
6258,State of Grace (1990),Crime|Drama|Thriller
6259,35 Up (1991),Documentary
6260,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance
6261,Begotten (1990),Drama|Horror
6262,Dutch (1991),Comedy
6263,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
6264,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller
6265,Other People's Money (1991),Comedy|Drama|Romance
6266,Out for Justice (1991),Action|Crime|Drama|Thriller
6267,Quigley Down Under (1990),Adventure|Drama|Western
6268,All the Mornings of the World (Tous les matins du monde) (1991),Drama|Romance
6269,Wild Hearts Can't Be Broken (1991),Drama|Romance
6270,Diggstown (1992),Drama
6271,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
6272,"Mambo Kings, The (1992)",Drama|Musical
6273,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",Comedy|Drama
6274,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance
6275,Barbarians at the Gate (1993),Drama
6276,Fortress (1992),Action|Sci-Fi
6277,Mr. Nanny (1993),Action|Children|Comedy
6278,"Snapper, The (1993)",Comedy|Drama
6279,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
6280,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),Action|Adventure|Comedy|Drama
6281,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
6282,Major League II (1994),Comedy
6283,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
6284,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
6285,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western
6286,Drifting Clouds (Kauas pilvet karkaavat) (1996),Comedy|Drama
6287,Pusher (1996),Crime|Thriller
6288,"Boxer, The (1997)",Drama|Thriller
6289,Gummo (1997),Drama
6290,Nirvana (1997),Action|Sci-Fi
6291,Beowulf (1999),Action|Horror|Sci-Fi
6292,"Interview, The (1998)",Crime|Drama|Mystery|Thriller
6293,Gia (1998),Drama|Romance
6294,Thursday (1998),Action|Crime|Thriller
6295,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
6296,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery
6297,Two Hands (1999),Comedy|Crime|Thriller
6298,Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller
6299,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy
6300,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
6301,Something Is Happening (Kuch Kuch Hota Hai) (1998),Comedy|Musical|Romance
6302,In July (Im Juli) (2000),Comedy|Romance
6303,Joan of Arc (1999),Adventure|Drama
6304,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
6305,Taxi 2 (2000),Action|Comedy
6306,Katsastus (1988),Comedy|Drama
6307,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama
6308,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
6309,Taboo (Gohatto) (1999),Drama
6310,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
6311,Paradise Lost 2: Revelations (2000),Documentary
6312,The Hole (2001),Drama|Horror|Mystery|Thriller
6313,Spiral (2000),Horror
6314,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",Drama|Musical|Romance
6315,Werckmeister Harmonies (Werckmeister harmóniák) (2000),Drama
6316,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
6317,Daria: Is It Fall Yet? (2000),Animation|Comedy
6318,61* (2001),Drama
6319,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller
6320,"Laramie Project, The (2002)",Crime|Drama
6321,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
6322,Dagon (2001),Fantasy|Horror|Mystery|Thriller
6323,Ripley's Game (2002),Drama|Thriller
6324,Jalla! Jalla! (2000),Comedy|Drama|Romance
6325,"O Auto da Compadecida (Dog's Will, A) (2000)",Adventure|Comedy
6326,Darkness (2002),Horror|Mystery
6327,Blood: The Last Vampire (2000),Action|Animation|Horror
6328,Blueberry (2004),Adventure|Western
6329,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller
6330,Ali G Indahouse (2002),Comedy
6331,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
6332,Pulse (Kairo) (2001),Horror|Mystery|Thriller
6333,D.C.H. (Dil Chahta Hai) (2001),Comedy|Drama
6334,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
6335,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi
6336,Fubar (2002),Comedy
6337,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical
6338,Dead End (2003),Comedy|Horror|Mystery|Thriller
6339,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
6340,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
6341,Immortel (ad vitam) (Immortal) (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
6342,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller
6343,Herr Lehmann (2003),Comedy|Drama
6344,Tipping the Velvet (2002),Comedy|Drama|Romance
6345,Bright Young Things (2003),Comedy|Drama
6346,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
6347,"Brown Bunny, The (2003)",Drama
6348,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
6349,Bring It On Again (2004),Comedy
6350,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller
6351,Evil (Ondskan) (2003),Drama
6352,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
6353,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
6354,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance
6355,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
6356,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
6357,Head-On (Gegen die Wand) (2004),Drama|Romance
6358,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
6359,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
6360,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
6361,Ginger Snaps: Unleashed (2004),Horror|Thriller
6362,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller
6363,Intimate Strangers (Confidences trop intimes) (2004),Drama
6364,Ju-on: The Grudge (2002),Horror
6365,Old Boy (2003),Mystery|Thriller
6366,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror
6367,One Missed Call (Chakushin ari) (2003),Horror|Mystery
6368,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
6369,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
6370,"Saddest Music in the World, The (2003)",Comedy|Drama|Fantasy|Musical|Romance
6371,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War
6372,"Man Who Copied, The (Homem Que Copiava, O) (2003)",Comedy|Crime|Drama|Romance
6373,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Adventure|Animation|Fantasy|Musical|Sci-Fi
6374,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
6375,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller
6376,"Sea Inside, The (Mar adentro) (2004)",Drama
6377,Spanglish (2004),Comedy|Drama|Romance
6378,"Chorus, The (Choristes, Les) (2004)",Drama
6379,Saints and Soldiers (2003),Action|Adventure|Drama|War
6380,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama
6381,"Interpreter, The (2005)",Drama|Thriller
6382,Open Water (2003),Drama|Thriller
